gene_idx,pcc,spearman,mae,rmse
182,0.16648842210812764,0.13431297064383216,0.25571677,0.97636193
183,0.2136799030990119,0.16910343759113414,0.20350756,0.9985743
184,0.08518495548090203,0.07473404149187513,0.22206539,0.9956092
185,0.2207763215629396,0.22996306404622818,0.53492415,0.9686997
186,0.13123448740881588,0.08915858779411116,0.19300838,0.96340925
187,0.10331884816485112,0.06276992229207322,0.3712132,1.0586306
188,0.20669968429365104,0.08577680571113436,0.15114202,1.0367013
189,0.10312653868474196,0.07492281327513252,0.17855774,0.98952913
190,0.4133159213137799,0.1794345089094866,0.19538496,0.9156169
191,0.014193478042606553,0.006653408915684342,0.07688462,0.9538988
192,0.2891566984649489,0.2577283281519891,0.5871656,0.9586933
193,0.316223586580993,0.29155581273758197,0.64936924,0.95512176
194,0.324027127826479,0.3073644436622506,0.6607889,0.9561381
195,0.16540306330300023,0.16480697923044224,0.7775084,0.9886954
196,0.5879717758921625,0.2667909767259367,0.21234065,0.8882779
197,0.08469156436242199,0.08861080869886655,0.37689853,1.0178257
198,0.15216372184488286,0.1108318528425236,0.20221123,1.0370457
199,0.2156013000534805,0.21009506142570653,0.38031578,0.97904867
200,0.18953910355707818,0.16084039127506833,0.21034789,1.0089214
201,0.10663292652472685,0.10899943637064777,0.7168772,0.9996751
202,0.20079355079484498,0.16215512342569582,0.44090942,0.9797163
203,0.16466271592876583,0.14198837740449113,0.34245214,1.0007561
204,0.06315190876565889,0.08419487649211455,0.4135186,1.0218214
205,0.07346593641954745,0.07832691971977492,0.1610996,1.0307611
206,0.2821521847031594,0.3047823732164495,0.76502466,0.9512205
207,0.1045401351097216,0.14449713680653847,0.7165729,0.9956047
208,0.12935412798813947,0.1276659633321966,0.28869167,1.0364937
209,0.19478995027414073,0.15685983707700954,0.25839317,1.0059365
210,0.4427580559730306,0.45456137004522235,0.6218973,0.9241323
211,0.4569425743093899,0.3943522692276484,0.50549245,0.96459574
212,0.450983510677948,0.3943164615131199,0.51718205,0.9456714
213,0.36616158887629113,0.38315302196826756,0.6375224,0.974031
214,0.40504369673364565,0.3717066301716115,0.45045853,0.9163167
215,0.44403657173112693,0.4392779106006694,0.49197254,0.9064491
216,0.4427237901954922,0.4190774548806638,0.4506691,0.9178917
217,0.09025302026960394,0.09466964993342196,0.27063623,1.0345635
218,0.30361527242439784,0.33292999630172637,0.59914726,0.9533969
219,0.09934417357855906,0.14762884816000552,0.6466792,0.9934259
220,0.10057904135683349,0.06899797880099864,0.17127205,0.99549705
221,0.06901769976241043,0.08345789717850392,0.3479096,0.98758966
222,0.026770323503698148,0.037907075547376906,0.15760785,1.0253752
223,0.008738765543040728,0.014789509768060108,0.06328843,0.9205815
224,0.0856520852500804,0.09187102907288562,0.17810658,0.9516039
225,0.13091492716726605,0.11226409764992633,0.2215447,0.9839322
226,0.05477184357134423,0.06200793289271882,0.28906617,0.9797032
227,0.02579327361766103,0.017308840244124442,0.10838258,1.0621164
228,0.17919701158268303,0.15270847302320253,0.42433026,1.0127709
229,0.20009341857417653,0.1839552609792039,0.42196035,0.98933357
230,0.029368319477415365,0.016137525050883852,0.102383174,1.0151607
231,0.33221405241562596,0.2359533483562489,0.34064245,0.9738091
232,0.2651611790997191,0.3300517954614488,0.5727336,0.9621069
233,0.3655101295865757,0.3465728032324722,0.52262074,0.95558494
234,0.22858357398416285,0.18456020892915093,0.7452453,0.9763303
235,0.41366106579412315,0.3428562121732959,0.56613046,0.9196239
236,0.12241616061532065,0.094981822372693,0.29782408,0.9915137
237,0.14807049307703835,0.07990813024436089,0.2847766,1.0988823
238,0.04101755738965175,0.04307802686443175,0.12941012,1.0202532
239,0.04090652179061415,0.0470516567966122,0.123647615,0.98158014
240,0.208519048612028,0.19988662233194643,0.29794043,0.9971733
241,0.23762866268094524,0.10338022559110721,0.1227334,0.9837166
242,0.005973708464658721,0.04358326142496261,0.15395673,1.0440954
243,0.05695926149577348,0.05969329811627782,0.13078353,0.95897615
